Reg,RegNum,Scientific Name,Species Common Name,Sex,Collection Locality,Date Collected,Collector,Specimen Notes,Notes,Specimen Form,Specimen Part,Current Location,Age,Stage,Total Length,Hindfoot Length,Ear Length,Unit,Weight,Unit of Weight
C,20064,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",21/02/1969,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,350,31,,mm,140,grams
C,19944,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mallacoota, Shipwreck Creek (37 34 S, 149 45 E)",1970,"Bacher, J",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,,,,mm,,grams
C,19945,Rattus  fuscipes,Australian Bush Rat,Unknown,"Australia, Victoria, Kalorama (37 49 S, 145 22 E)",25/05/1977,"Seebeck, J H",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,,,,mm,,grams
C,19950,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Aireys Inlet,Distillery Creek (38 28 S, 144 06 E)",06/12/1969,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,350,32,22,mm,126,grams
C,20086,Rattus  fuscipes,Australian Bush Rat,Unknown,"Australia, Victoria, Alberton West State Forest (38 35 S, 146 30 E)",26/06/1969,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,,,,mm,,grams
C,19943,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Kalorama (37 49 S, 145 22 E)",22/02/1970,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,317,32,23,mm,130,grams
C,19940,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, 0.8 km south of A1 Mining settlement (37 30 S, 146 12 E)",,"Norris, K C",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,333,32,26,mm,124,grams
C,19939,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Aireys Inlet,Distillery Creek (38 28 S, 144 06 E)",06/12/1969,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,250,27,24,mm,70,grams
C,19942,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Otway Ranges (38 35 S, 143 30 E)",29/03/1970,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089048),,,342,34,26.5,mm,105.5,grams
C,31986,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261) -  Box (L1236302),,,290,32,27,mm,93,grams
C,21069,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Kalorama (37 49 S, 145 22 E)",28/02/1965,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,305,32,22,mm,101,grams
C,20437,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,268,31,22,mm,64,grams
C,20444,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,315,34,23.5,mm,118,grams
C,32031,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria",,Unknown,,Very heavy visceral fat especially around gonads,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261) -  Box (L1236299),,,333,32,27.5,mm,137,grams
C,21121,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Stockmans Reward (37 32 S, 146 01 E)",28/05/1968,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,330,35,21,mm,111.5,grams
C,14231,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Cathedral (37 22 S, 145 44 E)",09/03/1964,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089046),,,277,30.5,23.5,mm,58,grams
C,20802,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mallacoota (37 34 S, 149 45 E)",19/02/1969,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,344,30.5,25,mm,100,grams
C,21123,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, French Island (38 20 S, 145 21 E)",29/08/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,345,30,20,mm,182,grams
C,21094,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",13/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,336,33.5,24,mm,128,grams
C,21086,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon Forest (37 24 S, 144 35 E)",18/12/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,345,33.5,25,mm,122,grams
C,20431,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,350,33.5,22.5,mm,169,grams
C,21085,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Mt Macedon Forest (37 24 S, 144 35 E)",18/12/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,340,31.5,23,mm,118,grams
C,21071,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",08/07/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,300,33.5,24.5,mm,110,grams
C,21134,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, French Island (38 20 S, 145 21 E)",29/08/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,317,29,21,mm,98.5,grams
C,20450,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",22/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,277,33,23.5,mm,121,grams
C,20869,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",29/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,363,39,25,mm,185,grams
C,21089,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Timbarra (37 19 S, 148 02 E)",15/04/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,328,32,26,mm,,grams
C,21092,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",13/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,335,35.5,25,mm,162,grams
C,20750,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,316,34,22,mm,117,grams
C,20862,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",29/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,365,40,25,mm,210,grams
C,20457,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",22/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,330,34,25,mm,125,grams
C,21131,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, French Island (38 20 S, 145 21 E)",29/08/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,295,29,20,mm,98,grams
C,20868,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",29/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,347,37,24,mm,170,grams
C,21084,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Macedon Forest (37 24 S, 144 35 E)",18/12/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,345,30.5,23.5,mm,107,grams
C,20751,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,310,32,24,mm,126,grams
C,20432,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,252,32,21,mm,71,grams
C,20549,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Brandy Creek,Mt Hotham (38 06 S, 145 55 E)",11/02/1967,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,278,32,22,mm,,grams
C,21061,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Tarago-Bunyip (38 05 S, 145 50 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,307,27.5,24,mm,59,grams
C,20454,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",22/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,288,31,22.5,mm,92,grams
C,21073,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",09/07/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,315,33,23,mm,115,grams
C,20754,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",21/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,256,29,20.5,mm,70,grams
C,20461,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Penny Saddle (37 47 S, 146 03 E)",26/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,307,32.5,24,mm,93,grams
C,20811,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",28/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,362,38,25,mm,175,grams
C,20863,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",29/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,301,36,23,mm,135,grams
C,21104,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",14/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,210,30,22,mm,67,grams
C,20924,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",01/10/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,384,40,25,mm,,grams
C,21122,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, French Island (38 20 S, 145 21 E)",29/08/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,295,29,22,mm,106,grams
C,20553,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, MD track off Dargo Road,near Mt Saint Bernard,Alpine Road (37 01 S, 147 05 E)",14/02/1967,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,,32,37,mm,,grams
C,20684,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",20/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,315,32.5,22.5,mm,120,grams
C,21059,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Cathedral Mountain (37 22 S, 145 44 E)",08/03/1964,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,310,31,26.5,mm,90,grams
C,21036,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",15/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,255,29.5,21.5,mm,83,grams
C,20876,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",29/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,331,37,25,mm,195,grams
C,21041,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",26/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,317,33.5,23.5,mm,146,grams
C,21062,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Tarago-Bunyip (38 05 S, 145 50 E)",10/02/1965,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,340,33,18,mm,128,grams
C,20412,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",25/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,332,35.5,25,mm,185,grams
C,21064,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Kalorama (37 49 S, 145 22 E)",16/02/1965,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,323,34,25,mm,116,grams
C,21102,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",14/06/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,280,32,23,mm,92,grams
C,21112,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Whites Creek,1.6 km north of Torbreck Station (37 21 S, 146 01 E)",29/01/1968,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,338,32,27,mm,103,grams
C,20455,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",22/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089052),,,270,31,21.5,mm,73,grams
C,21070,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",08/07/1963,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239735) -  Drawer (L1089053),,,304,32.5,24,mm,108,grams
C,20773,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",22/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,312,32.5,23,mm,96,grams
C,14103,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Mt Bullfight,Eildon (37 26 S, 145 55 E)",02/01/1972,Field Naturalists Club Victoria (FNCV),,,Dry,"Skin, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239736) -  Drawer (L1088990),,,332,34,25,mm,123,grams
C,20778,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",23/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,316,32.5,21.5,mm,107,grams
C,20761,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",12/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,327,35,24.5,mm,112,grams
C,20771,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",12/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,293,33.5,23.5,mm,92,grams
C,20788,Rattus  fuscipes,Australian Bush Rat,Female,Captive,,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,,34.5,22,mm,93.2,grams
C,20813,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",28/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,371,39,26,mm,195,grams
C,20816,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Great Glennie Island (39 05 S, 146 14 E)",28/09/1968,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,364,46,26,mm,210,grams
C,20724,Rattus  fuscipes,Australian Bush Rat,Female,"Australia, Victoria, Loch Valley (37 49 S, 146 01 E)",08/07/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 2 - LEVEL A -  Cabinet (L1239710) -  Drawer (L1089050),,,360,35,24,mm,122,grams
C,21139,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Ecklin South (38 23 S, 142 55 E)",21/11/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261),,,325,31,27,mm,164,grams
C,21140,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Ecklin South (38 23 S, 142 55 E)",21/11/1967,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261),,,332,33,24.5,mm,140,grams
C,20664,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, Loch Valley Pine Plantation (37 49 S, 146 01 E)",20/03/1963,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261),,,313,34,23,mm,122,grams
C,31893,Rattus  fuscipes,Australian Bush Rat,Unknown,"Australia, Victoria, Cann Valley Highway, between Weeragna and Chandlers Creek",02/01/1987,"Faithfull, Ian",,"Road kill, skull only",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1089068),,,,,,mm,,grams
C,31894,Rattus  fuscipes,Australian Bush Rat,Unknown,"Australia, Victoria, Smorgan's Pine Plantation, Yuulong (38 44 S, 143 19 E)",08/09/1982,"Allan, W",,Trap A6,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1089068),,,,,,mm,,grams
C,7316,Rattus  fuscipes,Australian Bush Rat,Male,"Australia, Victoria, ""Mirrabooka"",Paaratte (38 32 S, 142 59 E)",05/03/1967,"Dixon, Joan M - Museum Victoria",,,Dry,"Skin, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239736) -  Drawer (L1088987),,,235,28.5,18.7,mm,50,grams
C,26102,Rattus  fuscipes,Australian Bush Rat,Unknown,"Australia, Victoria, Captive, Lab bred (36 50 S, 147 15 E)",1974,"Dixon, Joan M - Museum Victoria",,"Parents from Howmans Gap, Victorian Alps",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1089068),,,323,34.95,26,mm,320,grams
